index,unitid,vsa_year,vsa_grad_after4_first,vsa_grad_elsewhere_after4_first,vsa_enroll_after4_first,vsa_enroll_elsewhere_after4_first,vsa_grad_after6_first,vsa_grad_elsewhere_after6_first,vsa_enroll_after6_first,vsa_enroll_elsewhere_after6_first,vsa_grad_after4_transfer,vsa_grad_elsewhere_after4_transfer,vsa_enroll_after4_transfer,vsa_enroll_elsewhere_after4_transfer,vsa_grad_after6_transfer,vsa_grad_elsewhere_after6_transfer,vsa_enroll_after6_transfer,vsa_enroll_elsewhere_after6_transfer,counted_pct
2241,209551,,,,,,,,,,,,,,,,,,71.3
2242,209603,,,,,,,,,,,,,,,,,,47.1
2243,209612,,,,,,,,,,,,,,,,,,71.2
2244,209746,,,,,,,,,,,,,,,,,,19.7
2245,209807,,,,,,,,,,,,,,,,,,24.3
2246,209825,,,,,,,,,,,,,,,,,,88.6
2247,209922,,,,,,,,,,,,,,,,,,100
2248,209940,,,,,,,,,,,,,,,,,,38.4
2249,210076,,,,,,,,,,,,,,,,,,56.7
2250,210146,,,,,,,,,,,,,,,,,,48.6
2251,210155,,,,,,,,,,,,,,,,,,35.7
2252,210234,,,,,,,,,,,,,,,,,,45.9
2253,210270,,,,,,,,,,,,,,,,,,59.1
2254,210304,,,,,,,,,,,,,,,,,,66.2
2255,210331,,,,,,,,,,,,,,,,,,69.5
2256,210359,,,,,,,,,,,,,,,,,,
2257,210401,,,,,,,,,,,,,,,,,,83.6
2258,210429,,,,,,,,,,,,,,,,,,61.6
2259,210492,,,,,,,,,,,,,,,,,,94
2260,210571,,,,,,,,,,,,,,,,,,88.3
2261,210605,,,,,,,,,,,,,,,,,,48.7
2262,210669,,,,,,,,,,,,,,,,,,99.7
2263,210739,,,,,,,,,,,,,,,,,,100
2264,210775,,,,,,,,,,,,,,,,,,69.1
2265,210890,,,,,,,,,,,,,,,,,,66.4
2266,210906,,,,,,,,,,,,,,,,,,69.6
2267,210942,,,,,,,,,,,,,,,,,,59.3
2268,210960,,,,,,,,,,,,,,,,,,15.4
2269,211024,,,,,,,,,,,,,,,,,,71.3
2270,211079,,,,,,,,,,,,,,,,,,42
2271,211088,,,,,,,,,,,,,,,,,,99.4
2272,211149,,,,,,,,,,,,,,,,,,
2273,211158,2010,41.3,4.7,26.1,14.1,62.4,12.8,1.8,6.3,54.8,9.7,8.5,10.3,58.2,12.7,0.6,7.6,73
2274,211200,,,,,,,,,,,,,,,,,,100
2275,211273,,,,,,,,,,,,,,,,,,100
2276,211291,,,,,,,,,,,,,,,,,,95.5
2277,211307,,,,,,,,,,,,,,,,,,39.8
2278,211316,,,,,,,,,,,,,,,,,,
2279,211343,,,,,,,,,,,,,,,,,,52.9
2280,211352,,,,,,,,,,,,,,,,,,84
2281,211361,2010,31.5,3.7,28.6,12.4,53.3,9.4,3,6.9,64.7,3.9,7.3,3.9,69.7,5.5,1.1,3.2,63
2282,211398,,,,,,,,,,,,,,,,,,97.8
2283,211431,,,,,,,,,,,,,,,,,,48.8
2284,211440,,,,,,,,,,,,,,,,,,97.2
2285,211468,,,,,,,,,,,,,,,,,,63.3
2286,211477,,,,,,,,,,,,,,,,,,41.8
2287,211556,,,,,,,,,,,,,,,,,,42.9
2288,211583,,,,,,,,,,,,,,,,,,52.9
2289,211608,2010,15.3,0.7,28,16.5,26.5,2.9,6.8,15.1,0,0,0,0,0,0,0,0,79.3
2290,211617,,,,,,,,,,,,,,,,,,
2291,211644,2010,24.6,7.2,30.5,15.7,46.3,15.1,3.6,8,41.4,10.6,11,11.4,47.9,16.3,3,3.8,73.3
2292,211820,,,,,,,,,,,,,,,,,,
2293,211893,,,,,,,,,,,,,,,,,,36.1
2294,211909,,,,,,,,,,,,,,,,,,84.4
2295,211927,,,,,,,,,,,,,,,,,,40.2
2296,211981,,,,,,,,,,,,,,,,,,88.6
2297,212009,,,,,,,,,,,,,,,,,,97.8
2298,212045,,,,,,,,,,,,,,,,,,100
2299,212054,,,,,,,,,,,,,,,,,,59.7
2300,212072,,,,,,,,,,,,,,,,,,73
2301,212090,,,,,,,,,,,,,,,,,,
2302,212106,,,,,,,,,,,,,,,,,,84.2
2303,212115,2010,36.4,4.4,28.8,16.9,58.2,12.8,3.3,7.4,60.4,4.5,11,7.4,66.1,6.8,2.4,5.7,70
2304,212133,,,,,,,,,,,,,,,,,,82.2
2305,212160,2010,22.3,5.3,31,12.7,44.2,11.3,4.6,7,42,6.3,13.2,7.8,50.2,8.8,2.8,4.7,65.8
2306,212197,,,,,,,,,,,,,,,,,,74
2307,212425,,,,,,,,,,,,,,,,,,76.4
2308,212434,,,,,,,,,,,,,,,,,,100
2309,212577,,,,,,,,,,,,,,,,,,95.5
2310,212601,,,,,,,,,,,,,,,,,,62
2311,212656,,,,,,,,,,,,,,,,,,84
2312,212674,,,,,,,,,,,,,,,,,,93.7
2313,212832,,,,,,,,,,,,,,,,,,60.2
2314,212869,,,,,,,,,,,,,,,,,,36.3
2315,212878,,,,,,,,,,,,,,,,,,18.7
2316,212911,,,,,,,,,,,,,,,,,,96.6
2317,212975,,,,,,,,,,,,,,,,,,100
2318,212984,,,,,,,,,,,,,,,,,,62.7
2319,212993,,,,,,,,,,,,,,,,,,98.1
2320,213002,,,,,,,,,,,,,,,,,,
2321,213011,,,,,,,,,,,,,,,,,,92.1
2322,213020,2010,30.8,4.7,32,14.8,53.6,11.9,3.4,7.4,53.5,6.7,9.3,11.2,60,11.2,2.4,3.7,74.4
2323,213233,,,,,,,,,,,,,,,,,,67.2
2324,213251,,,,,,,,,,,,,,,,,,77.5
2325,213303,,,,,,,,,,,,,,,,,,67.8
2326,213321,,,,,,,,,,,,,,,,,,85.4
2327,213349,2010,33,5.5,28.3,15,53.5,13,2.3,6.6,59.2,5.7,8,5.9,64.5,8.3,1.5,4.2,66.1
2328,213358,,,,,,,,,,,,,,,,,,61.6
2329,213367,,,,,,,,,,,,,,,,,,72.6
2330,213376,,,,,,,,,,,,,,,,,,54.4
2331,213385,,,,,,,,,,,,,,,,,,96.6
2332,213400,,,,,,,,,,,,,,,,,,55.9
2333,213473,,,,,,,,,,,,,,,,,,54.7
2334,213507,,,,,,,,,,,,,,,,,,90.2
2335,213525,,,,,,,,,,,,,,,,,,32.7
2336,213534,,,,,,,,,,,,,,,,,,91.7
2337,213543,,,,,,,,,,,,,,,,,,92.5
2338,213570,,,,,,,,,,,,,,,,,,
2339,213589,,,,,,,,,,,,,,,,,,
2340,213598,,,,,,,,,,,,,,,,,,93.5
2341,213613,2010,32.5,7.1,28,13.7,53.2,15.5,3,6.5,52.9,10.3,11.3,8.8,58.8,15.2,2.9,4.4,77.7
2342,213659,,,,,,,,,,,,,,,,,,51.8
2343,213668,,,,,,,,,,,,,,,,,,100
2344,213774,,,,,,,,,,,,,,,,,,34.7
2345,213783,2010,25.5,7.2,24.6,16.5,45.1,15.5,2.7,8,52.4,9.6,6.4,8.6,57.2,12.3,0.5,7,68.4
2346,213826,,,,,,,,,,,,,,,,,,64.8
2347,213914,,,,,,,,,,,,,,,,,,65
2348,213987,,,,,,,,,,,,,,,,,,76.7
2349,213996,,,,,,,,,,,,,,,,,,82.8
2350,214023,,,,,,,,,,,,,,,,,,54.2
2351,214041,2010,36.7,4.8,31.4,12.6,60.2,11.3,2.5,6.5,57.5,6.6,8.9,9.4,62.2,10,0.8,5,68
2352,214069,,,,,,,,,,,,,,,,,,73.1
2353,214111,,,,,,,,,,,,,,,,,,42.3
2354,214148,,,,,,,,,,,,,,,,,,65.4
2355,214157,,,,,,,,,,,,,,,,,,82.3
2356,214166,,,,,,,,,,,,,,,,,,57.9
2357,214175,,,,,,,,,,,,,,,,,,97.9
2358,214272,,,,,,,,,,,,,,,,,,100
2359,214290,,,,,,,,,,,,,,,,,,
2360,214379,,,,,,,,,,,,,,,,,,27.9
2361,214528,,,,,,,,,,,,,,,,,,
2362,214582,,,,,,,,,,,,,,,,,,95
2363,214591,,,,,,,,,,,,,,,,,,84.6
2364,214625,,,,,,,,,,,,,,,,,,53.1
2365,214634,,,,,,,,,,,,,,,,,,41.4
2366,214643,,,,,,,,,,,,,,,,,,73
2367,214652,,,,,,,,,,,,,,,,,,63.8
2368,214670,,,,,,,,,,,,,,,,,,69.5
2369,214689,,,,,,,,,,,,,,,,,,88.7
2370,214698,,,,,,,,,,,,,,,,,,76.5
2371,214704,,,,,,,,,,,,,,,,,,78.8
2372,214713,,,,,,,,,,,,,,,,,,54.8
2373,214731,,,,,,,,,,,,,,,,,,69.2
2374,214740,,,,,,,,,,,,,,,,,,58.4
2375,214759,,,,,,,,,,,,,,,,,,57.6
2376,214768,,,,,,,,,,,,,,,,,,91.6
2377,214777,2009,62.7,3.2,25.9,4.8,85.1,6.1,1.2,2.1,88,2.6,1.9,1.8,89.3,3.2,0.7,1.1,88.8
2378,214786,,,,,,,,,,,,,,,,,,74.1
2379,214795,,,,,,,,,,,,,,,,,,65.1
2380,214801,,,,,,,,,,,,,,,,,,71.6
2381,214810,,,,,,,,,,,,,,,,,,78.9
2382,214829,,,,,,,,,,,,,,,,,,58.3
2383,214838,,,,,,,,,,,,,,,,,,40.8
2384,214883,,,,,,,,,,,,,,,,,,2.2
2385,214892,,,,,,,,,,,,,,,,,,100
2386,214944,,,,,,,,,,,,,,,,,,
2387,214971,,,,,,,,,,,,,,,,,,53.4
2388,215053,,,,,,,,,,,,,,,,,,96.7
2389,215062,,,,,,,,,,,,,,,,,,98.4
2390,215099,,,,,,,,,,,,,,,,,,88.6
2391,215105,,,,,,,,,,,,,,,,,,84.4
2392,215114,,,,,,,,,,,,,,,,,,60.3
2393,215132,,,,,,,,,,,,,,,,,,89.8
2394,215239,,,,,,,,,,,,,,,,,,36.5
2395,215266,,,,,,,,,,,,,,,,,,79.9
2396,215275,,,,,,,,,,,,,,,,,,77.7
2397,215284,,,,,,,,,,,,,,,,,,86.6
2398,215293,2010,61.4,4.1,21.6,8.3,78.6,9.1,1.9,2.9,69.3,7,6.4,5.1,74,10.1,0.7,2.3,82.6
2399,215309,,,,,,,,,,,,,,,,,,74.1
2400,215381,,,,,,,,,,,,,,,,,,86.5
2401,215390,,,,,,,,,,,,,,,,,,
2402,215415,,,,,,,,,,,,,,,,,,77.5
2403,215433,,,,,,,,,,,,,,,,,,100
2404,215442,,,,,,,,,,,,,,,,,,49.2
2405,215585,,,,,,,,,,,,,,,,,,23
2406,215637,,,,,,,,,,,,,,,,,,100
2407,215646,,,,,,,,,,,,,,,,,,
2408,215655,,,,,,,,,,,,,,,,,,63.1
2409,215682,,,,,,,,,,,,,,,,,,100
2410,215691,,,,,,,,,,,,,,,,,,74.7
2411,215743,,,,,,,,,,,,,,,,,,87.2
2412,215770,,,,,,,,,,,,,,,,,,83.8
2413,215798,,,,,,,,,,,,,,,,,,84.8
2414,215929,,,,,,,,,,,,,,,,,,92.3
2415,215947,,,,,,,,,,,,,,,,,,98.5
2416,215992,,,,,,,,,,,,,,,,,,97.6
2417,216010,2010,43,4.9,21.3,15,59.4,12.6,1.2,7.1,61.7,6,3.9,9,65.4,8.7,1.2,5.1,80.2
2418,216038,2010,35.7,5.2,29.3,12.7,60.3,11.9,2.1,6.2,59.1,6.2,8.1,6.2,64.6,8.3,1.7,4.3,68.2
2419,216047,,,,,,,,,,,,,,,,,,13.5
2420,216083,,,,,,,,,,,,,,,,,,70
2421,216278,,,,,,,,,,,,,,,,,,95.2
2422,216287,,,,,,,,,,,,,,,,,,96.6
2423,216296,,,,,,,,,,,,,,,,,,82.7
2424,216311,,,,,,,,,,,,,,,,,,100
2425,216339,2011,36.3,3.3,39.6,10.6,67,8.8,4.4,5.5,64.9,4.1,10.4,4.6,71.5,5.3,1.5,4.5,55.7
2426,216357,,,,,,,,,,,,,,,,,,98.9
2427,216418,,,,,,,,,,,,,,,,,,51.8
2428,216427,,,,,,,,,,,,,,,,,,88.5
2429,216436,,,,,,,,,,,,,,,,,,61.4
2430,216445,,,,,,,,,,,,,,,,,,69.9
2431,216454,,,,,,,,,,,,,,,,,,79.2
2432,216524,,,,,,,,,,,,,,,,,,97.3
2433,216542,,,,,,,,,,,,,,,,,,64.3
2434,216551,,,,,,,,,,,,,,,,,,93.1
2435,216597,,,,,,,,,,,,,,,,,,91.4
2436,216667,,,,,,,,,,,,,,,,,,100
2437,216694,,,,,,,,,,,,,,,,,,86.5
2438,216764,2010,34.3,5.1,36.9,12.3,58.7,12,3.3,7.2,56.5,4.7,11.6,7.2,61.8,7,1.3,5.9,62.2
2439,216782,,,,,,,,,,,,,,,,,,
2440,216807,,,,,,,,,,,,,,,,,,100
2441,216825,,,,,,,,,,,,,,,,,,55.1
2442,216852,,,,,,,,,,,,,,,,,,85.7
2443,216931,,,,,,,,,,,,,,,,,,83.7
2444,217013,,,,,,,,,,,,,,,,,,75.2
2445,217059,,,,,,,,,,,,,,,,,,76.6
2446,217077,,,,,,,,,,,,,,,,,,
2447,217086,,,,,,,,,,,,,,,,,,78
2448,217156,,,,,,,,,,,,,,,,,,96.1
2449,217165,,,,,,,,,,,,,,,,,,85
2450,217235,,,,,,,,,,,,,,,,,,79.1
2451,217305,,,,,,,,,,,,,,,,,,90.6
2452,217402,,,,,,,,,,,,,,,,,,95.4
2453,217420,2011,14.6,4.2,44.6,17.1,43.1,9.4,12.3,11.6,40.6,6.3,18.4,9.6,51.4,8.1,6,7.5,59.5
2454,217475,,,,,,,,,,,,,,,,,,26
2455,217484,2011,37.7,7.5,32.9,13.6,59.3,15,4.1,6.2,46.7,6.9,17.4,8.3,54.8,8.1,3.9,5.2,78.3
2456,217493,,,,,,,,,,,,,,,,,,82.8
2457,217518,,,,,,,,,,,,,,,,,,92.5
2458,217536,,,,,,,,,,,,,,,,,,93.6
2459,217606,,,,,,,,,,,,,,,,,,89.1
2460,217615,,,,,,,,,,,,,,,,,,46.7
2461,217624,,,,,,,,,,,,,,,,,,88.8
2462,217633,,,,,,,,,,,,,,,,,,78.4
2463,217688,,,,,,,,,,,,,,,,,,69
2464,217712,,,,,,,,,,,,,,,,,,22.4
2465,217721,,,,,,,,,,,,,,,,,,89.9
2466,217749,,,,,,,,,,,,,,,,,,83.4
2467,217776,,,,,,,,,,,,,,,,,,62.9
2468,217819,2010,53.4,6.6,16.8,13.5,66,14.4,1.7,5.7,58.8,8.5,7.2,7.2,64.3,13,1.7,4.1,75
2469,217837,,,,,,,,,,,,,,,,,,47
2470,217864,2010,59.8,3.2,15.8,10.5,64.9,6.9,3.6,6.6,78.5,5.1,6.3,3.8,81,6.3,0,0,90.8
2471,217873,,,,,,,,,,,,,,,,,,77.7
2472,217882,2010,4.2,0.9,78.4,12.2,74.7,8.6,4.4,5.7,56.5,6.6,21.4,7.5,72.2,9.7,2,4.2,75.4
2473,217891,,,,,,,,,,,,,,,,,,94.9
2474,217907,,,,,,,,,,,,,,,,,,80.9
2475,217925,,,,,,,,,,,,,,,,,,56.8
2476,217934,,,,,,,,,,,,,,,,,,68.6
2477,217961,,,,,,,,,,,,,,,,,,91.2
2478,217989,,,,,,,,,,,,,,,,,,62.6
2479,217998,,,,,,,,,,,,,,,,,,93.1
2480,218025,,,,,,,,,,,,,,,,,,45.7
2481,218043,,,,,,,,,,,,,,,,,,63.9
2482,218061,2010,18.2,4.6,31.7,24.3,40,11.8,6.2,16.1,42.2,4.9,7,18.9,45.9,10.3,1.6,8.6,79.4
2483,218070,,,,,,,,,,,,,,,,,,93.4
2484,218113,,,,,,,,,,,,,,,,,,46.4
2485,218140,,,,,,,,,,,,,,,,,,36.4
2486,218229,,,,,,,,,,,,,,,,,,70.6
2487,218238,,,,,,,,,,,,,,,,,,24.7
2488,218353,,,,,,,,,,,,,,,,,,42.5
2489,218399,,,,,,,,,,,,,,,,,,88.1
2490,218414,,,,,,,,,,,,,,,,,,86.4
2491,218441,,,,,,,,,,,,,,,,,,81.1
2492,218487,,,,,,,,,,,,,,,,,,34.8
2493,218520,,,,,,,,,,,,,,,,,,37.2
2494,218539,,,,,,,,,,,,,,,,,,92.9
2495,218645,2010,19.1,7.8,26.7,27.2,37.1,21.9,3.6,13.1,48.8,10.3,7.9,11.3,54.7,14.3,1,6.9,67
2496,218654,2010,12.5,11.7,17.5,22.5,15,25,7.5,13.3,20,25.3,10.7,17.3,22.7,32,1.3,13.3,55.4
2497,218663,2008,45.1,3.5,29.5,12.9,69.6,8.6,2.5,6.5,66.1,4.7,8.4,6.7,72.9,7.5,0.7,3.1,74.6
2498,218672,,,,,,,,,,,,,,,,,,38.4
2499,218681,,,,,,,,,,,,,,,,,,37.8
2500,218690,,,,,,,,,,,,,,,,,,38.4
2501,218706,,,,,,,,,,,,,,,,,,24.4
2502,218724,2011,24,7.6,29.8,23,44.7,17.9,3.8,10.4,,,,,,,,,71.4
2503,218733,,,,,,,,,,,,,,,,,,85.1
2504,218742,2011,21.7,5.5,25.3,24.5,38.8,15.2,3.4,16,51.6,6.2,12.1,8.9,58.2,12.6,1.4,4.3,54.5
2505,218821,,,,,,,,,,,,,,,,,,90.4
2506,218830,,,,,,,,,,,,,,,,,,43.2
2507,218858,,,,,,,,,,,,,,,,,,40.4
2508,218885,,,,,,,,,,,,,,,,,,59.3
2509,218894,,,,,,,,,,,,,,,,,,38.3
2510,218919,,,,,,,,,,,,,,,,,,74.7
2511,218955,,,,,,,,,,,,,,,,,,40.9
2512,218964,2010,34.9,6.6,25.4,19.1,55.2,16.9,2,8.7,43.1,8.4,12.1,10.1,53.5,12.7,2,7.2,78.6
2513,218973,,,,,,,,,,,,,,,,,,96
2514,218991,,,,,,,,,,,,,,,,,,37.2
2515,219000,,,,,,,,,,,,,,,,,,83.6
2516,219046,,,,,,,,,,,,,,,,,,50.6
2517,219055,,,,,,,,,,,,,,,,,,12.6
2518,219082,2008,16.7,9.2,34.3,16.3,43.1,18.4,6.3,7.9,49.5,7.9,10.9,7.9,54.5,8.9,2,3,54.9
2519,219091,,,,,,,,,,,,,,,,,,59.2
2520,219143,,,,,,,,,,,,,,,,,,93.1
2521,219189,,,,,,,,,,,,,,,,,,81.5
2522,219198,,,,,,,,,,,,,,,,,,27
2523,219204,,,,,,,,,,,,,,,,,,14.1
2524,219213,,,,,,,,,,,,,,,,,,19.2
2525,219259,2008,18,7.2,38.5,14.4,48.6,15.1,2.5,4.3,36.1,8.3,16,5.6,42.4,9.7,4.9,6.2,68.7
2526,219277,,,,,,,,,,,,,,,,,,68.2
2527,219295,,,,,,,,,,,,,,,,,,40.8
2528,219347,,,,,,,,,,,,,,,,,,71.9
2529,219356,,,,,,,,,,,,,,,,,,64.1
2530,219374,,,,,,,,,,,,,,,,,,32.2
2531,219383,,,,,,,,,,,,,,,,,,69.5
2532,219408,,,,,,,,,,,,,,,,,,78.2
2533,219426,,,,,,,,,,,,,,,,,,55.8
2534,219471,2008,19.4,6.4,32.8,17.8,42.8,16.9,5,7.9,38.8,21.5,7.9,7.4,42.6,23.2,3.8,6.8,59.3
2535,219480,,,,,,,,,,,,,,,,,,71.8
2536,219505,,,,,,,,,,,,,,,,,,62.5
2537,219578,,,,,,,,,,,,,,,,,,10.9
2538,219602,,,,,,,,,,,,,,,,,,49.9
2539,219639,,,,,,,,,,,,,,,,,,16.9
2540,219709,,,,,,,,,,,,,,,,,,60.1
2541,219718,,,,,,,,,,,,,,,,,,81.1
2542,219790,,,,,,,,,,,,,,,,,,85.4
2543,219806,,,,,,,,,,,,,,,,,,99.5
2544,219824,,,,,,,,,,,,,,,,,,51.1
2545,219833,,,,,,,,,,,,,,,,,,100
2546,219879,,,,,,,,,,,,,,,,,,65
2547,219888,,,,,,,,,,,,,,,,,,44.5
2548,219903,,,,,,,,,,,,,,,,,,
2549,219949,,,,,,,,,,,,,,,,,,56.8
2550,219976,,,,,,,,,,,,,,,,,,82.2
2551,220002,,,,,,,,,,,,,,,,,,72.4
2552,220057,,,,,,,,,,,,,,,,,,61.7
2553,220075,,,,,,,,,,,,,,,,,,62.7
2554,220118,,,,,,,,,,,,,,,,,,92.8
2555,220181,,,,,,,,,,,,,,,,,,91.9
2556,220206,,,,,,,,,,,,,,,,,,80.8
2557,220215,,,,,,,,,,,,,,,,,,82.3
2558,220312,,,,,,,,,,,,,,,,,,85.6
2559,220400,,,,,,,,,,,,,,,,,,64
2560,220464,,,,,,,,,,,,,,,,,,30.6
2561,220473,,,,,,,,,,,,,,,,,,72.2
2562,220516,,,,,,,,,,,,,,,,,,60.2
2563,220552,,,,,,,,,,,,,,,,,,37.1
2564,220598,,,,,,,,,,,,,,,,,,99.2
2565,220604,,,,,,,,,,,,,,,,,,51.4
2566,220613,,,,,,,,,,,,,,,,,,68
2567,220631,,,,,,,,,,,,,,,,,,53.5
2568,220701,,,,,,,,,,,,,,,,,,60.9
2569,220710,,,,,,,,,,,,,,,,,,79.1
2570,220808,,,,,,,,,,,,,,,,,,68.9
2571,220862,,,,,,,,,,,,,,,,,,58.8
2572,220941,,,,,,,,,,,,,,,,,,80.4
2573,220978,,,,,,,,,,,,,,,,,,63.2
2574,221014,,,,,,,,,,,,,,,,,,69.1
2575,221096,,,,,,,,,,,,,,,,,,60.1
2576,221148,,,,,,,,,,,,,,,,,,
2577,221184,,,,,,,,,,,,,,,,,,32.2
2578,221254,,,,,,,,,,,,,,,,,,67.7
2579,221351,,,,,,,,,,,,,,,,,,100
2580,221397,,,,,,,,,,,,,,,,,,57.5
2581,221485,,,,,,,,,,,,,,,,,,46.3
2582,221519,,,,,,,,,,,,,,,,,,100
2583,221643,,,,,,,,,,,,,,,,,,51.5
2584,221661,,,,,,,,,,,,,,,,,,76.1
2585,221731,,,,,,,,,,,,,,,,,,51.2
2586,221740,,,,,,,,,,,,,,,,,,74.3
2587,221759,2011,35.6,2.9,38.4,13.3,66.4,9.7,4.2,6.8,60.2,5.6,12.7,8.5,69.2,9.3,2,4.8,75.9
2588,221768,,,,,,,,,,,,,,,,,,70.7
2589,221795,,,,,,,,,,,,,,,,,,35.2
2590,221838,,,,,,,,,,,,,,,,,,99.3
2591,221847,,,,,,,,,,,,,,,,,,67.9
2592,221856,,,,,,,,,,,,,,,,,,59.2
2593,221892,,,,,,,,,,,,,,,,,,61.7
2594,221908,,,,,,,,,,,,,,,,,,60.2
2595,221953,,,,,,,,,,,,,,,,,,91.4
2596,221971,,,,,,,,,,,,,,,,,,55.4
2597,221999,,,,,,,,,,,,,,,,,,91.6
2598,222053,,,,,,,,,,,,,,,,,,56.2
2599,222062,,,,,,,,,,,,,,,,,,72.2
2600,222099,,,,,,,,,,,,,,,,,,
2601,222105,,,,,,,,,,,,,,,,,,35.3
2602,222178,,,,,,,,,,,,,,,,,,82.6
2603,222567,,,,,,,,,,,,,,,,,,11.4
2604,222576,,,,,,,,,,,,,,,,,,38.9
2605,222822,,,,,,,,,,,,,,,,,,33.2
2606,222831,2011,16.2,6.5,26.2,23.2,31.7,15.8,7.1,14.8,36.7,13.3,12.8,10.1,43.1,19,5,6.2,72.8
2607,222877,,,,,,,,,,,,,,,,,,42.5
2608,222938,,,,,,,,,,,,,,,,,,50.4
2609,222983,,,,,,,,,,,,,,,,,,89.5
2610,222992,,,,,,,,,,,,,,,,,,14.7
2611,223232,,,,,,,,,,,,,,,,,,85.7
2612,223320,,,,,,,,,,,,,,,,,,29.1
2613,223427,,,,,,,,,,,,,,,,,,36.5
2614,223463,,,,,,,,,,,,,,,,,,100
2615,223472,,,,,,,,,,,,,,,,,,47.6
2616,223506,,,,,,,,,,,,,,,,,,14.2
2617,223524,,,,,,,,,,,,,,,,,,20.5
2618,223773,,,,,,,,,,,,,,,,,,26.1
2619,223816,,,,,,,,,,,,,,,,,,11.8
2620,223898,,,,,,,,,,,,,,,,,,35.8
2621,223922,,,,,,,,,,,,,,,,,,37.1
2622,224004,,,,,,,,,,,,,,,,,,49.7
2623,224110,,,,,,,,,,,,,,,,,,13.5
2624,224147,2010,19.3,5.5,2.3,2.3,42.6,16.5,1.2,5.4,58,6.5,1.5,0.7,64.7,11,0.7,2.1,65.4
2625,224183,,,,,,,,,,,,,,,,,,31.7
2626,224226,,,,,,,,,,,,,,,,,,28.7
2627,224244,,,,,,,,,,,,,,,,,,95.6
2628,224271,,,,,,,,,,,,,,,,,,100
2629,224323,,,,,,,,,,,,,,,,,,84.8
2630,224350,,,,,,,,,,,,,,,,,,35.2
2631,224439,,,,,,,,,,,,,,,,,,51.3
2632,224527,,,,,,,,,,,,,,,,,,64.7
2633,224545,,,,,,,,,,,,,,,,,,
2634,224554,,,,,,,,,,,,,,,,,,71.3
2635,224572,,,,,,,,,,,,,,,,,,23.8
2636,224615,,,,,,,,,,,,,,,,,,20.3
2637,224642,,,,,,,,,,,,,,,,,,43.2
2638,224660,,,,,,,,,,,,,,,,,,
2639,224679,,,,,,,,,,,,,,,,,,
2640,224776,,,,,,,,,,,,,,,,,,42.8
2641,224891,,,,,,,,,,,,,,,,,,56.4
2642,224961,,,,,,,,,,,,,,,,,,33.5
2643,225070,,,,,,,,,,,,,,,,,,29.9
2644,225201,,,,,,,,,,,,,,,,,,
2645,225247,,,,,,,,,,,,,,,,,,72.2
2646,225308,,,,,,,,,,,,,,,,,,46.9
2647,225371,,,,,,,,,,,,,,,,,,38.6
2648,225399,,,,,,,,,,,,,,,,,,61.6
2649,225423,,,,,,,,,,,,,,,,,,22.5
2650,225432,2011,2.4,2.5,28.5,29.7,13.9,9.4,11.4,23.8,40.8,6.8,13.7,15.6,47.8,11,5.2,11.8,26.4
2651,225502,,,,,,,,,,,,,,,,,,
2652,225511,2010,14.9,3.2,45.7,21,45.1,10.6,11.5,14.7,45.3,8.5,16.6,11.5,54.5,13.9,4.8,7.4,50
2653,225520,,,,,,,,,,,,,,,,,,21.1
2654,225548,,,,,,,,,,,,,,,,,,50.5
2655,225575,,,,,,,,,,,,,,,,,,68.9
2656,225627,,,,,,,,,,,,,,,,,,57.7
2657,225779,,,,,,,,,,,,,,,,,,
2658,225788,,,,,,,,,,,,,,,,,,
2659,225849,,,,,,,,,,,,,,,,,,89.1
2660,225858,,,,,,,,,,,,,,,,,,73.7
2661,225876,,,,,,,,,,,,,,,,,,44.8
2662,225885,,,,,,,,,,,,,,,,,,47.3
2663,225991,,,,,,,,,,,,,,,,,,44.4
2664,226019,,,,,,,,,,,,,,,,,,16.4
2665,226091,,,,,,,,,,,,,,,,,,65.8
2666,226107,,,,,,,,,,,,,,,,,,50.1
2667,226116,,,,,,,,,,,,,,,,,,49.6
2668,226134,,,,,,,,,,,,,,,,,,44.2
2669,226152,,,,,,,,,,,,,,,,,,58.2
2670,226204,,,,,,,,,,,,,,,,,,35.7
2671,226231,,,,,,,,,,,,,,,,,,45.9
2672,226277,,,,,,,,,,,,,,,,,,
2673,226383,,,,,,,,,,,,,,,,,,54.7
2674,226408,,,,,,,,,,,,,,,,,,30
2675,226471,,,,,,,,,,,,,,,,,,65.5
2676,226578,,,,,,,,,,,,,,,,,,56.5
2677,226587,,,,,,,,,,,,,,,,,,52.9
2678,226806,,,,,,,,,,,,,,,,,,36.6
2679,226833,,,,,,,,,,,,,,,,,,47.5
2680,226879,,,,,,,,,,,,,,,,,,59.3
2681,226930,,,,,,,,,,,,,,,,,,32.9
2682,227146,,,,,,,,,,,,,,,,,,54.2
2683,227182,,,,,,,,,,,,,,,,,,28.2
2684,227191,,,,,,,,,,,,,,,,,,17.5
2685,227216,,,,,,,,,,,,,,,,,,46.4
2686,227225,,,,,,,,,,,,,,,,,,56.2
2687,227243,,,,,,,,,,,,,,,,,,47.3
2688,227304,,,,,,,,,,,,,,,,,,32.4
2689,227331,,,,,,,,,,,,,,,,,,99.6
2690,227368,2010,13.1,2.3,37,8.8,35.1,7.1,12.3,14.3,48.4,6.4,16.3,4.6,58.1,8.2,5.7,7.8,73
